t_s,fase,tipo,chk_ok,hex,steer,speed,steer_rear,speed_rear
46.9209,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
46.9708,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
47.0208,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
47.0709,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
47.1206,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
47.1699,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
47.2198,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
47.2695,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
47.3195,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
47.3693,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
47.4206,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
47.4709,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
47.5208,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
47.5708,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
47.6208,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
47.6708,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
47.7207,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
47.7707,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
47.8208,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
47.8709,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
47.9193,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
47.9693,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
48.0198,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
48.0693,lb_frente,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
48.1196,lb_solto,0x01,True,aa550108000000000000000009,0,0,0,0
50.1208,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
50.1707,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
50.2197,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
50.2696,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
50.3191,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
50.3692,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
50.4193,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
50.4708,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
50.5208,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
50.5708,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
50.6209,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
50.6709,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
50.7208,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
50.7707,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
50.8200,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
50.8708,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
50.9207,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
50.9695,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
51.0194,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
51.0691,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
51.1195,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
51.1695,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
51.2207,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
51.2708,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
51.3206,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
51.3707,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
51.4205,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
51.4707,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
51.5206,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
51.5707,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
51.6206,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
51.6707,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
51.7194,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
51.7693,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
51.8193,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
51.8692,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
51.9204,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
51.9708,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
52.0207,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
52.0708,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
52.1208,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
52.1707,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
52.2207,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
52.2708,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
52.3206,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
52.3705,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
52.4207,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
52.4699,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
52.5191,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
52.5700,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
52.6191,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
52.6693,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
52.7207,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
52.7707,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
52.8206,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
52.8707,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
52.9206,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
52.9707,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
53.0207,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
53.0706,lb_esquerda,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
53.1206,lb_solto_2,0x01,True,aa550108000000000000000009,0,0,0,0
55.1209,prioridade,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
55.1215,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
55.1715,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
55.2215,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
55.2714,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
55.3214,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
55.3714,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
55.4215,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
55.4714,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
55.5215,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
55.5701,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
55.6195,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
55.6707,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
55.7199,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
55.7695,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
55.8211,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
55.8713,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
55.9212,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
55.9713,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
56.0214,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
56.0715,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
56.1215,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
56.1712,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
56.2215,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
56.2714,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
56.3197,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
56.3696,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
56.4198,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
56.4694,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
56.5195,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
56.5713,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
56.6213,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
56.6713,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
56.7213,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
56.7714,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
56.8213,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
56.8715,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
56.9212,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
56.9714,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
57.0213,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
57.0702,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
57.1199,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
57.1696,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
57.2199,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
57.2698,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
57.3209,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
57.3714,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
57.4214,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
57.4713,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
57.5213,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
57.5714,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
57.6212,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
57.6712,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
57.7212,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
57.7713,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
57.8197,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
57.8705,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
57.9202,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
57.9698,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
58.0198,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
58.0708,prioridade,0x01,True,aa550108000088ff000088ff09,0,-120,0,-120
58.1209,timeout_mux,0x01,True,aa550108000000000000000009,0,0,0,0
58.4708,timeout_mux,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
58.5208,timeout_mux,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
58.5704,timeout_mux,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
58.6202,timeout_mux,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
58.6699,timeout_mux,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
58.7194,timeout_mux,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
58.7696,timeout_mux,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
58.8202,timeout_mux,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
58.8708,timeout_mux,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
58.9207,timeout_mux,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
58.9708,timeout_mux,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
59.0206,timeout_mux,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
59.0707,timeout_mux,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
59.1206,timeout_mux,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
59.1706,timeout_mux,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
59.2206,timeout_mux,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
59.2707,timeout_mux,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
59.3202,timeout_mux,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
59.3694,timeout_mux,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
59.4193,timeout_mux,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
59.4694,timeout_mux,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
59.5194,timeout_mux,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
59.5693,timeout_mux,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
59.6204,timeout_mux,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
59.6705,timeout_mux,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
59.7208,timeout_mux,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
59.7708,timeout_mux,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
59.8206,timeout_mux,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
59.8706,timeout_mux,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
59.9206,timeout_mux,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
59.9705,timeout_mux,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
60.0206,timeout_mux,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
60.0706,timeout_mux,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
60.1210,timeout_mux,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
60.1704,timeout_mux,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
60.2198,timeout_mux,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
60.2701,timeout_mux,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
60.3196,timeout_mux,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
60.3707,timeout_mux,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
60.4207,timeout_mux,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
60.4707,timeout_mux,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
60.5208,timeout_mux,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
60.5707,timeout_mux,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
60.6207,timeout_mux,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
60.6706,timeout_mux,0x01,True,aa55010800ff000000ff000009,-256,0,-256,0
